"dyid","Country","State","District","SDP","Gini.Index","SourceYear.y","Dichlorophenoxyacetic.acid","Silver","Aluminium","SourceYear","Alkalinity.Phenolphthalein","Arsenic","Boron","Biochemical.Oxygen.Demand","cyanides","Carbonate","Calcium","Cadimum","Chemical.Oxygen.Demand","Chlorophyll.a","Chloride","Chromium","Copper","Disolved.Oxygen","Disolved.Oxygen.Saturation","Dichlorodiphenyltrichloroethane","Dieldrin","Conductivity","Endosulfan","Fluorine","Faecal.Coliform.MPN","Iron","Hardness.Calcium","Hardness.Total","Hydrogencarbonate","Mercury","Potassium","Magnesium","Manganese","Ammonia","Nitrate.and.nitrite","Nitrate","Nitrate.Nitrogen","Sodium","sodium","Nickel","Amount.of.Organic.N","Lead","Phenols","Phosphorus.Tot","Residual.Sodium.Carbonate"
"2014_KARUR","India","TAMIL NADU","KARUR","791915",0.3,2014,NA,NA,NA,NA,5.60969333333333,3.34,NA,2.08428571428571,NA,6.75866666666667,31.03,0.139333333333333,7.21266666666667,NA,62.6426666666667,9.52333333333333,2.62666666666667,6.98666666666667,87.0527333333333,NA,NA,484.8,NA,0.361692307692308,NA,0.113666666666667,NA,168.916553333333,167.152,NA,5.06,21.922,NA,0.279133333333333,NA,NA,1.08893333333333,45.7533333333333,34.3143333333333,3.70333333333333,NA,3.74466666666667,NA,NA,0.00235494
"2012_KARUR","India","TAMIL NADU","KARUR","709343",0.3,2012,NA,NA,NA,NA,8.0178,6.125,NA,1.24285714285714,NA,9.66,34.6035714285714,0.143333333333333,7.84,NA,79.4921428571429,4.23,10.11,7.21428571428571,89.7610785714286,NA,NA,498.642857142857,NA,0.303714285714286,NA,0.05,NA,164.9195,174.115714285714,NA,4.84285714285714,18.8185714285714,NA,NA,NA,NA,0.520214285714286,56.1714285714286,41.6475571428571,2.885,NA,3.3675,NA,NA,0.114205135714286
"2018_KARUR","India","TAMIL NADU","KARUR","1071602",0.3,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002_KARUR","India","TAMIL NADU","KARUR","124521",0.3,2002,NA,NA,NA,NA,5.60416,NA,0.295384615384615,1.32142857142857,NA,6.752,30.568,NA,NA,NA,45.562,NA,6,6.97142857142857,86.6690142857143,NA,NA,490.8,NA,0.541133333333333,NA,0.255384615384615,NA,156.0866,180.424666666667,NA,4.06666666666667,19.12,NA,0.0579090909090909,3.3414,0.0147333333333333,3.32666666666667,43.7,36.0769533333333,NA,NA,NA,NA,0.0194615384615385,0.196335053333333
"2004_KARUR","India","TAMIL NADU","KARUR","147994",0.3,2004,NA,NA,NA,NA,5.41021666666667,NA,0.284333333333333,1.9,NA,6.51833333333333,31.7975,0.04,NA,NA,52.755,3.83,NA,7.35,95.2951416666667,NA,NA,474.75,NA,0.4345,NA,0.205,NA,150.722833333333,132.809166666667,NA,4.10833333333333,17.095,NA,0.0553333333333333,2.08916666666667,0.0258333333333333,2.06333333333333,42.6166666666667,35.3957833333333,2.91,NA,1.38,NA,0.0238333333333333,0.00231295
"2019_KARUR","India","TAMIL NADU","KARUR","1099402",0.3,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007_KARUR","India","TAMIL NADU","KARUR","272340",0.3,2007,NA,NA,NA,NA,5.52205384615385,10.87,0.267692307692308,1.33076923076923,NA,6.65307692307692,29.2269230769231,2,NA,NA,57.7876923076923,NA,NA,7.21384615384615,88.7025461538462,NA,NA,501.461538461538,NA,0.328076923076923,NA,0.0662307692307692,NA,143.182692307692,168.023846153846,NA,4.10769230769231,16.8276923076923,NA,0.0574545454545455,2.98623076923077,0.0523846153846154,2.93384615384615,51.9076923076923,40.2166230769231,NA,NA,1.53,NA,0.0197692307692308,0.144011907692308
"2017_KARUR","India","TAMIL NADU","KARUR","1000308",0.3,2017,NA,NA,NA,NA,0,NA,0.07,1.125,NA,0,33.96,NA,8.05,NA,84.38,NA,NA,6.265,74.42385,NA,NA,579.5,NA,0.761,NA,0.01,NA,176.692,192.76,NA,5.6,22.03,NA,0.2195,0.429,0,0.429,61.5,42.32485,NA,NA,NA,NA,NA,0
"2005_KASARAGOD","India","KERALA","KASARAGOD","115500",0.26,2005,NA,NA,NA,NA,0,NA,0.0576,0.278,NA,0.6543,5.446,12,2.612,NA,7.812,1.73,NA,6.842,83.10816,NA,NA,52.4,NA,0.1238,NA,NA,NA,27.365,24.13188,0.28,0.88,3.3084,NA,NA,0.5062,0.12225,0.4055,3.96,23.99352,2,NA,2.73,NA,0.2055,0
"2012_KASARAGOD","India","KERALA","KASARAGOD","348616",0.26,2012,NA,NA,NA,NA,0,3.21,0.0992,0.6025,NA,0,5.28,0.26,3.32,NA,6.946,31.6825,8.855,6.8,82.30526,NA,NA,57,NA,0.05068,874,0.31,NA,23.03334,22.916,NA,1,2.36,NA,0.05,1.08625,0.00875,0.9652,4,26.4035,5.16,NA,5.42,NA,NA,0.00712714
"2007_KASARAGOD","India","KERALA","KASARAGOD","135747",0.26,2007,NA,NA,NA,NA,0,NA,0.01225,0.96,NA,0,4.96,NA,6.98,NA,7.96,NA,NA,7.32,91.16814,NA,NA,57.6,NA,0.164666666666667,580,1.339,NA,25.64998,20.5,NA,0.9,3.18,NA,0.15,1.6056,0.043,1.5626,4.06,24.99576,NA,NA,NA,NA,0.1128,0
"2020_KASARAGOD","India","KERALA","KASARAGOD","472272",0.26,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004_KASARAGOD","India","KERALA","KASARAGOD","82590",0.26,2004,NA,NA,NA,NA,0,NA,0.085,0.48,NA,4.424758,4.48,NA,3.78,NA,7,NA,NA,7.14,82.3855,NA,NA,47,NA,0.0684,NA,NA,NA,22.8,14.57624,NA,0.78,2.8188,NA,NA,0.282,NA,NA,3.26,23.17058,NA,NA,NA,NA,0.0733333333333333,0.04440314
"2017_KASARAGOD","India","KERALA","KASARAGOD","473182",0.26,2017,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,10.965,NA,NA,NA,22.155,NA,NA,12.365,152.4125,NA,NA,52.23,NA,NA,NA,NA,NA,55.12085,34.775,NA,0.73,6.65,NA,NA,NA,NA,NA,14.285,37.05725,NA,NA,NA,NA,NA,NA
"2002_KASARAGOD","India","KERALA","KASARAGOD","70885",0.26,2002,NA,NA,NA,NA,0,NA,0.0218333333333333,NA,NA,0.004089375,4.5,NA,NA,NA,7.95125,NA,NA,6.69375,84.3153625,NA,NA,48.625,NA,0.25,NA,NA,NA,22.5,23.789925,NA,0.6875,2.73375,NA,NA,NA,NA,NA,4.2625,28.524075,NA,NA,NA,NA,0.074625,0.01010795
"2018_KASARAGOD","India","KERALA","KASARAGOD","510787",0.26,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_KASARAGOD","India","KERALA","KASARAGOD","443615",0.26,2016,NA,NA,NA,NA,NA,NA,NA,1.175,NA,NA,7.4425,0.01,NA,NA,20.85,0.51,2.39,7.4,91.349175,NA,NA,40.825,NA,NA,NA,0.034,NA,30.48125,45.7166666666667,NA,0.6525,2.85,NA,NA,NA,NA,NA,17.3575,52.665325,0.97,NA,0.25,NA,NA,NA
"2009_KASARAGOD","India","KERALA","KASARAGOD","157123",0.26,2009,NA,NA,NA,NA,0,NA,0.2595,0.48,NA,0,4.4,NA,4.3,NA,6.515,2,1,7.252,88.26702,NA,NA,51.1666666666667,NA,0.1725,469.666666666667,0.04975,NA,18.5347166666667,21.75,NA,1.06666666666667,1.80833333333333,NA,0.1908,0.1065,0.024,0.0825,3.83333333333333,30.40785,4.91,NA,1,NA,NA,0.0156069166666667
"2013_KASARAGOD","India","KERALA","KASARAGOD","364707",0.26,2013,NA,NA,NA,NA,0,3.9235,0.05,0.893333333333333,NA,0,6.26666666666667,0.008,6.95,NA,6.98333333333333,0.74,1.29,6.10166666666667,76.53395,NA,NA,55,NA,0.191616666666667,1184,0.074,NA,22.1250166666667,23.5333333333333,0.09,1.05,1.55,NA,0.022,0.658166666666667,0.0353333333333333,0.622833333333333,3.96666666666667,27.5049833333333,4.4325,NA,2.377,NA,NA,0
"2010_KASARAGOD","India","KERALA","KASARAGOD","167178",0.26,2010,NA,NA,NA,NA,0,NA,0.2182,0.9,NA,0,4.02,NA,6.32,NA,6.46,NA,NA,7.82,93.5260666666667,NA,NA,53,NA,0.1884,412.5,0.2616,NA,18.75,20.5,NA,0.86,2.088,NA,0.2548,0.17775,0.022,0.15575,3.68,28.72964,NA,NA,NA,NA,NA,0.00738014
"2011_KASARAGOD","India","KERALA","KASARAGOD","328021",0.26,2011,NA,NA,NA,NA,0,0.91,0.193,0.833333333333333,NA,0,4.73333333333333,0.02,4.8,NA,7.25,8.6,3.54,7.385,89.9253166666667,NA,NA,57.5,NA,0.0976666666666667,837.5,0.157571428571429,NA,19.6805333333333,21.9666666666667,0,0.816666666666667,1.88333333333333,NA,0.0328,0.17775,0.03,0.4262,3.95,29.3029333333333,NA,NA,0.45,NA,NA,0.00656843333333333
"2011_KASARAGOD","India","KERALA","KASARAGOD","176915",0.26,2011,NA,NA,NA,NA,0,0.91,0.193,0.833333333333333,NA,0,4.73333333333333,0.02,4.8,NA,7.25,8.6,3.54,7.385,89.9253166666667,NA,NA,57.5,NA,0.0976666666666667,837.5,0.157571428571429,NA,19.6805333333333,21.9666666666667,0,0.816666666666667,1.88333333333333,NA,0.0328,0.17775,0.03,0.4262,3.95,29.3029333333333,NA,NA,0.45,NA,NA,0.00656843333333333
"2008_KASARAGOD","India","KERALA","KASARAGOD","144094",0.26,2008,NA,NA,NA,NA,0,4.06,0.0858333333333333,0.466666666666667,NA,0,4.53333333333333,2.09,3.75,NA,8.13333333333333,NA,3.27,7.06666666666667,87.60795,NA,NA,60.8333333333333,NA,0.112333333333333,636,0.128,NA,22.93055,21.9833333333333,NA,0.816666666666667,2.78333333333333,NA,0.1265,0.992766666666667,0.0911,0.522333333333333,4.6,29.28375,NA,NA,1.94,NA,0.0943333333333333,0
"2001_KASARAGOD","India","KERALA","KASARAGOD","66052",0.26,2001,NA,NA,NA,NA,0,NA,0.02,NA,NA,0,4.84,NA,NA,NA,10.938,NA,NA,7.304,91.30736,NA,NA,50.8,NA,NA,NA,NA,NA,22.8,24.644,NA,0.87,2.6001,NA,NA,NA,NA,NA,3.56,24.42183,NA,NA,NA,NA,0.039,0.0080872581
"2014_KASARAGOD","India","KERALA","KASARAGOD","382134",0.26,2014,NA,NA,NA,NA,0,1.62,0.011,1.08,NA,0,5.252,0.05,2.8,NA,6.698,2.4,1.27,7.12,89.0536,NA,NA,48.8,NA,0.087,1600,NA,NA,24.33834,21.73,NA,0.95,2.69,NA,NA,0.529,0.008,0.521,3.4,23.5113,4.24,NA,0.068,NA,NA,0
"2019_KASARAGOD","India","KERALA","KASARAGOD","521455",0.26,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015_KASARAGOD","India","KERALA","KASARAGOD","411150",0.26,2015,NA,NA,NA,NA,NA,NA,NA,1.06666666666667,NA,NA,6.52333333333333,0.01,NA,NA,8.25166666666667,0.51,2.39,6.7,84.58315,NA,NA,50.2,NA,NA,NA,0.034,NA,26.8638833333333,31.645,NA,0.1,2.53333333333333,NA,NA,NA,NA,NA,7.15,49.6585,0.97,NA,0.25,NA,NA,NA
"2006_KASARAGOD","India","KERALA","KASARAGOD","124625",0.26,2006,NA,NA,NA,NA,0,NA,0.029,0.4,NA,0,4.32,NA,3.28,NA,7.94,NA,NA,7.52,92.0047,NA,NA,46.6,NA,0.1132,NA,NA,NA,19.295,16.36,NA,0.86,2.0388,NA,NA,0.8586,0.0428,0.8158,3.88,29.49328,NA,NA,NA,NA,0.147,0
"2003_KASARAGOD","India","KERALA","KASARAGOD","75479",0.26,2003,NA,NA,NA,NA,0.54344,NA,0.02,1.07333333333333,NA,1.73282,3.6,NA,11.2,NA,8.25,NA,NA,6.965,79.444175,NA,NA,47.5,NA,0.06,NA,NA,NA,23.5375,18.9673,NA,0.85,3.5235,NA,NA,0.655,NA,NA,3.85,26.759525,NA,NA,NA,NA,0.0875,0.02029035
"2004_KASARAGOD","India","KERALA","KASARAGOD","104776",0.26,2004,NA,NA,NA,NA,0,NA,0.085,0.48,NA,4.424758,4.48,NA,3.78,NA,7,NA,NA,7.14,82.3855,NA,NA,47,NA,0.0684,NA,NA,NA,22.8,14.57624,NA,0.78,2.8188,NA,NA,0.282,NA,NA,3.26,23.17058,NA,NA,NA,NA,0.0733333333333333,0.04440314
"2011_KATIHAR","India","BIHAR","KATIHAR","129521",0.2,2011,NA,NA,NA,NA,2.34475,NA,NA,NA,NA,2.86666666666667,21.0666666666667,NA,NA,NA,12.6320833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.6945,103.87775,55.7166666666667,NA,0.1625,6.44,NA,NA,NA,NA,NA,0.421666666666667,NA,NA,NA,NA,NA,NA,NA
"2007_KATIHAR","India","BIHAR","KATIHAR","84415",0.2,2007,NA,NA,NA,NA,1.5355,NA,NA,NA,NA,1.875,65.495,NA,NA,NA,58.9879583333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,854.214166666667,341.6855,131.075,NA,5.98,27.5158333333333,NA,NA,NA,NA,NA,715.376666666667,NA,NA,NA,NA,NA,NA,NA
"2009_KATIHAR","India","BIHAR","KATIHAR","101938",0.2,2009,NA,NA,NA,NA,4.00475,NA,NA,NA,NA,4.9,24.6763636363636,NA,NA,NA,12.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.056636363636,119.222636363636,37.525,NA,2.43808333333333,6.615,NA,NA,NA,NA,NA,15.1991666666667,NA,NA,NA,NA,NA,NA,NA
"2020_KATIHAR","India","BIHAR","KATIHAR","344183",0.2,2020,NA,NA,NA,NA,0,NA,NA,2.55,NA,0,22.85,NA,NA,NA,15.06,NA,NA,NA,7.2,NA,NA,200,NA,NA,NA,NA,294.333,117.733,97.595,NA,NA,9.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_KATIHAR","India","BIHAR","KATIHAR","255739",0.2,2014,NA,NA,NA,NA,0.0603636363636364,NA,NA,NA,NA,0.0833333333333333,35.0166666666667,NA,NA,NA,15.6475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474.560545454545,189.824090909091,4.675,NA,2.99,12.49,NA,NA,NA,NA,NA,7.4175,NA,NA,NA,NA,NA,NA,NA
"2005_KATIHAR","India","BIHAR","KATIHAR","68419",0.2,2005,NA,NA,NA,NA,3.54825,NA,NA,NA,NA,4.35,21.88,NA,NA,NA,10.1470833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.04175,104.016666666667,45.2583333333333,NA,2.665,5.14,NA,NA,NA,NA,NA,10.58,NA,NA,NA,NA,NA,NA,NA
"2004_KATIHAR","India","BIHAR","KATIHAR","60045",0.2,2004,NA,NA,NA,NA,2.25483333333333,NA,NA,NA,NA,2.75833333333333,19.7666666666667,NA,NA,NA,9.82166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.09025,100.436,45.825,NA,3.185,7.23,NA,NA,NA,NA,NA,11.4041666666667,NA,NA,NA,NA,NA,NA,NA
"2008_KATIHAR","India","BIHAR","KATIHAR","97284",0.2,2008,NA,NA,NA,NA,2.97416666666667,NA,NA,NA,NA,3.64166666666667,135.383333333333,NA,NA,NA,40.2333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1508.6175,603.446666666667,111.741666666667,NA,4.42,15.74,NA,NA,NA,NA,NA,48.5108333333333,NA,NA,NA,NA,NA,NA,NA
"2018_KATIHAR","India","BIHAR","KATIHAR","345545",0.2,2018,NA,NA,NA,NA,1.14772727272727,NA,NA,NA,NA,1.38281818181818,29.8927272727273,NA,NA,NA,11.5736363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.172545454545,152.868909090909,39.7085454545455,NA,2.46454545454545,11.3263636363636,NA,NA,NA,NA,NA,9.60454545454546,NA,NA,NA,NA,NA,NA,NA
"2006_KATIHAR","India","BIHAR","KATIHAR","80260",0.2,2006,NA,NA,NA,NA,2.075,NA,NA,NA,NA,2.54166666666667,21.4833333333333,NA,NA,NA,4.20416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.222083333333,103.288833333333,33.325,NA,2.73,5.51,NA,NA,NA,NA,NA,13.225,NA,NA,NA,NA,NA,NA,NA
"2004_KATIHAR","India","BIHAR","KATIHAR","70167",0.2,2004,NA,NA,NA,NA,2.25483333333333,NA,NA,NA,NA,2.75833333333333,19.7666666666667,NA,NA,NA,9.82166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.09025,100.436,45.825,NA,3.185,7.23,NA,NA,NA,NA,NA,11.4041666666667,NA,NA,NA,NA,NA,NA,NA
"2011_KATIHAR","India","BIHAR","KATIHAR","228497",0.2,2011,NA,NA,NA,NA,2.34475,NA,NA,NA,NA,2.86666666666667,21.0666666666667,NA,NA,NA,12.6320833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.6945,103.87775,55.7166666666667,NA,0.1625,6.44,NA,NA,NA,NA,NA,0.421666666666667,NA,NA,NA,NA,NA,NA,NA
"2003_KATIHAR","India","BIHAR","KATIHAR","53301",0.2,2003,NA,NA,NA,NA,3.47908333333333,NA,NA,NA,NA,4.25833333333333,30.2683333333333,NA,NA,NA,11.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355.962166666667,142.384833333333,40.25,NA,3.445,6.50666666666667,NA,NA,NA,NA,NA,8.83833333333333,NA,NA,NA,NA,NA,NA,NA
"2001_KATIHAR","India","BIHAR","KATIHAR","50579",0.2,2001,NA,NA,NA,NA,2.68366666666667,NA,NA,NA,NA,3.26666666666667,17.5833333333333,NA,NA,NA,10.0554166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.848,91.539,46.3083333333333,NA,3.3475,7.31,NA,NA,NA,NA,NA,6.4975,NA,NA,NA,NA,NA,NA,NA
"2016_KATIHAR","India","BIHAR","KATIHAR","289265",0.2,2016,NA,NA,NA,NA,1.89055555555556,NA,NA,NA,NA,2.28333333333333,22.3666666666667,NA,NA,NA,14.7575,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,290.090555555556,116.036111111111,27.3416666666667,NA,3.1525,7.49,NA,NA,NA,NA,NA,19.09,NA,NA,NA,NA,NA,NA,NA
"2012_KATIHAR","India","BIHAR","KATIHAR","236933",0.2,2012,NA,NA,NA,NA,5.395,NA,NA,NA,NA,6.59166666666667,24.8,NA,NA,NA,13.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299.817916666667,119.927083333333,41.0166666666667,NA,2.9575,6.6375,NA,NA,NA,NA,NA,10.3116666666667,NA,NA,NA,NA,NA,NA,NA
"2015_KATIHAR","India","BIHAR","KATIHAR","269200",0.2,2015,NA,NA,NA,NA,0.0528181818181818,NA,NA,NA,NA,0.05,32.9333333333333,NA,NA,NA,15.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.159181818182,158.863727272727,4.05,NA,3.5975,8.52,NA,NA,NA,NA,NA,7.015,NA,NA,NA,NA,NA,NA,NA
"2017_KATIHAR","India","BIHAR","KATIHAR","312605",0.2,2017,NA,NA,NA,NA,3.38916666666667,NA,NA,NA,NA,4.1,22.285,NA,NA,NA,11.0503333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.474166666667,115.789666666667,38.8983333333333,NA,2.9225,9.17416666666667,NA,NA,NA,NA,NA,14.685,NA,NA,NA,NA,NA,NA,NA
"2002_KATIHAR","India","BIHAR","KATIHAR","56975",0.2,2002,NA,NA,NA,NA,3.32691666666667,NA,NA,NA,NA,4.075,19.4833333333333,NA,NA,NA,9.43708333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.358083333333,95.3430833333333,28.5416666666667,NA,3.185,5.665,NA,NA,NA,NA,NA,6.62,NA,NA,NA,NA,NA,NA,NA
"2019_KATIHAR","India","BIHAR","KATIHAR","359196",0.2,2019,NA,NA,NA,NA,0.604714285714286,NA,NA,2.78111111111111,NA,0.728571428571429,24.7272727272727,NA,NA,NA,12.5563636363636,NA,NA,NA,7.08,NA,NA,152.428571428571,NA,NA,NA,NA,306.024454545455,122.409727272727,95.0209090909091,NA,2.54,7.75181818181818,NA,NA,NA,NA,NA,14.825,NA,NA,NA,NA,NA,NA,NA
"2013_KATIHAR","India","BIHAR","KATIHAR","246915",0.2,2013,NA,NA,NA,NA,1.11358333333333,NA,NA,NA,NA,1.33333333333333,2868.45,NA,NA,NA,18.0158333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29966.21525,11986.4694166667,7.20833333333333,NA,3.185,16.3,NA,NA,NA,NA,NA,7.32166666666667,NA,NA,NA,NA,NA,NA,NA
"2010_KATIHAR","India","BIHAR","KATIHAR","117503",0.2,2010,NA,NA,NA,NA,29.5410833333333,NA,NA,NA,NA,36.0333333333333,20.6333333333333,NA,NA,NA,12.1588166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.055833333333,98.02225,41.9,NA,2.1775,4.82,NA,NA,NA,NA,NA,12.3625,NA,NA,NA,NA,NA,NA,NA
"2011_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","365375",0.27,2011,NA,NA,0,NA,22.88258125,8,0.34092575,3.59529411764706,NA,27.569375,40.1833333333333,3,17.65,NA,54.9781336791667,62,NA,7.97078431370588,95.8210803941176,NA,NA,617.11805555,NA,0.417458680541667,1600,2.27890779166667,NA,216.32865625,178.8379201375,NA,6.30992857142857,27.4877421875,NA,0.03,2.87665346516667,0.0833569583333333,2.7499960125,63.4756666664286,33.1398109521429,20,0.01,2,NA,0.0081,0.360537881875
"2003_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","177054",0.27,2003,NA,NA,0,NA,5.85742857142857,NA,0.303752380952381,2.635,NA,7.05714285714286,52.1914285714286,NA,NA,NA,272.499761904762,NA,NA,7.125,87.5855916666667,NA,NA,536.857142857143,NA,1.15333333333333,NA,0.221152380952381,NA,423.422752380952,211.418571428571,NA,34.7199523809524,35.6753333333333,NA,0.0855638095238095,1.01010361904762,0.617752380952381,0.44650419047619,60.3747619047619,37.5674714285714,NA,NA,NA,NA,0.17475,0.240396523809524
"2014_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","729686",0.27,2014,NA,NA,0,NA,12.8178409090909,1,0.0781878787878788,2.5585,NA,15.4431818181818,36.7287878787879,2.5,15.7033333333333,NA,55.6727272727273,3,NA,7.28166666666667,57.169645,NA,NA,538.545454545455,NA,0.418954545454545,2050,0.270784615384615,595.8210625,184.294606060606,173.345454545455,NA,6.4025696969697,20.6201363636364,NA,0.166172121212121,0.445721925925926,0.0309222222222222,0.414799703703704,56.1010606060606,35.3487333333333,5,NA,2,NA,0.028525,0.153215925925926
"2020_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","910011",0.27,2020,NA,NA,NA,NA,0,0,0.0716,3.3426666666,NA,0,42.361333332,0,17.810666668,NA,53.826666666,0,NA,0,8.196,NA,NA,566.4,NA,0.2834666668,5540,0.107,575.40126666,230.1604,214.18466668,NA,4.7713333332,21.462,NA,0.1396,1.148,NA,1.116,44.738,0,0,NA,0,NA,0.1486666668,0
"2005_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","244514",0.27,2005,NA,NA,NA,NA,16.021075,NA,0.0468333333333333,2.8625,NA,14.1541666666667,57.3866666666667,NA,NA,NA,213.5,NA,NA,7.06583333333333,87.296275,NA,NA,1195.25,NA,0.1115,NA,0.119666666666667,NA,672.699416666667,377.243333333333,NA,7.16666666666667,67.5841666666667,NA,0.0655833333333333,1.03233333333333,0.151416666666667,0.881,128.25,35.5750583333333,NA,NA,NA,NA,0.0981666666666667,0.957889916666667
"2004_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","231029",0.27,2004,NA,NA,NA,NA,1.01675,NA,0.0285,2.56416666666667,NA,1.225,35.365,NA,NA,NA,245.319166666667,NA,NA,7.30791666666667,89.26195,NA,NA,557.166666666667,NA,0.0981666666666667,NA,0.0991666666666667,NA,295.27225,202.6825,NA,9.75,49.8358333333333,NA,0.0525,0.3045,0.1375,0.176333333333333,67.6666666666667,31.894575,NA,NA,NA,NA,0.121333333333333,0
"2018_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","949184",0.27,2018,NA,NA,NA,NA,5.15827777786111,0,0.0901111111111111,3.22194444447222,NA,6.21481481491667,36.4303703705556,0,127.862499999667,NA,67.8924074069444,0,NA,0,8.28074074091667,NA,NA,578.861111111111,NA,0.378972222222222,3776.94444446111,0.154,503.691490738889,201.476583330556,199.419259258333,NA,6.94981481461111,19.8733333331389,NA,0.160388888916667,0,0,0,63.0047222213889,0,0,NA,0,NA,0.121240740722222,0
"2016_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","888453",0.27,2016,NA,NA,NA,NA,11.8595142857143,1.5,0.234474285714286,3.91114285714286,NA,14.2885714285714,28.5611428571429,2,16.1314285714286,NA,60.9277142857143,3.5,NA,8.69294117647059,59.3392696969697,NA,NA,569.472222222222,NA,0.415942857142857,2027.27272727273,0.234177777777778,444.1796875,174.810085714286,163.216285714286,NA,7.16288571428571,26.2278857142857,NA,0.0851714285714286,0.462855157894737,0.0180852631578947,0.444769894736842,59.0637142857143,29.7332947368421,5.5,NA,2,NA,0.111037037037037,0.0435845789473684
"2007_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","280851",0.27,2007,NA,NA,NA,NA,24.734,NA,0.134857142857143,2.89714285714286,NA,28.4035714285714,67.7428571428571,NA,8.57142857142857,NA,166.203928571429,NA,NA,7.09928571428571,88.3572285714286,NA,NA,334.25,NA,0.181,0,0.0972857142857143,NA,638.579785714286,246.635714285714,NA,11.0881071428571,27.9004107142857,NA,0.0595833333333333,6.76565060714286,0.117047857142857,6.64860275,31.4442857142857,34.2578678571429,NA,0.843428571428571,NA,NA,0.0172916666666667,0.239082071428571
"2002_KAUSHAMBI","India","UTTAR PRADESH","KAUSHAMBI","168198",0.27,2002,NA,NA,NA,NA,0,NA,0.05,2.90583333333333,NA,0,42.8275,NA,NA,NA,434.783333333333,NA,NA,7.35416666666667,92.43925,NA,NA,1102.25,NA,0.05,NA,0.108333333333333,NA,590.356275,177.983333333333,NA,47.6666666666667,30.9983333333333,NA,0.0583333333333333,0.675833333333333,0.206666666666667,0.485833333333333,130.953333333333,39.364425,NA,NA,NA,NA,0.163416666666667,0.0447209166666667
